122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
122.922
123.542
123.542
123.542
123.542
123.542
123.542
123.542
123.542
123.542
124.326
124.326
124.326
127.127
127.126
127.801
128.182
129.797
130.605
132.19
134.0
133.402
133.262
132.771
132.698
131.979
130.476
129.594
127.12
125.563
123.827
121.92
118.632
112.809
109.026
104.653
100.117
95.124
90.899
84.788
80.54
76.151
71.647
69.023
67.23
66.353
66.205
64.405
64.252
65.093
65.803
65.907
65.376
65.783
65.415
65.039
65.431
64.566
64.322
64.439
64.661
65.03
65.555
65.117
65.733
66.776
66.692
67.834
67.392
68.092
70.484
70.595
71.848
71.788
72.035
71.728
72.858
72.747
72.023
71.912
71.271
70.71
69.783
69.223
69.291
68.575
68.48
68.557
68.307
68.065
68.289
69.126
67.758
67.839
68.048
67.472
66.904
67.105
67.297
67.49
67.666
67.811
67.589
67.929
68.049
68.382
68.326
68.552
69.227
69.101
68.92
69.172
70.012
70.044
69.424
69.424
69.424
69.424
69.424
70.208
69.44
69.512
69.746
70.185
70.461
70.753
71.185
70.685
70.357
70.012
70.575
69.7
70.353
70.99
70.99
70.99
70.99
70.99
70.99
70.99
71.014
71.414
71.184
71.6
72.644
71.663
72.095
70.999
70.83
70.887
70.283
70.291
70.535
70.486
70.387
70.249
70.126
71.13
71.776
71.948
72.741
74.775
76.981
80.282
82.023
84.531
87.212
89.892
92.417
94.943
96.692
99.875
101.16
102.437
105.119
107.01
109.692
111.899
114.418
120.721
122.775
125.473
127.837
129.426
131.162
133.052
135.164
137.855
138.928
140.458
141.343
143.182
144.139
143.683
145.4
144.649
146.087
145.933
146.701
146.865
147.829
147.993
148.753
148.722
149.327
150.733
151.34
151.333
152.142
152.789
152.643
152.931
152.606
153.678
153.533
154.621
154.583
155.142
154.793
155.424
154.626
154.906
155.669
155.973
156.123
156.118
155.804
155.505
154.897
153.823
153.696
152.629
152.523
151.634
150.412
149.943
146.832
145.628
145.443
144.124
143.541
143.088
142.799
142.672
142.382
143.613
143.71
144.878
146.046
145.189
145.744
144.716
144.456
144.637
144.632
144.774
145.078
144.909
145.687
144.431
144.735
144.411
143.007
142.379
141.131
139.891
138.024
136.768
135.512
135.236
135.775
137.285
137.748
138.287
139.703
139.404
138.763
137.25
137.437
136.849
136.424
137.257
137.159
137.821
139.554
141.559
142.943
144.497
144.981
145.007
144.412
143.826
143.402
142.21
141.461
139.749
135.566
133.715
131.244
129.54
127.216
124.279
121.327
118.056
116.175
112.889
110.395
107.893
105.399
103.526
102.43
100.588
99.252
98.435
97.643
96.229
96.375
95.583
94.348
93.897
92.811
92.181
91.397
90.761
90.117
89.627
88.191
86.926
87.058
85.661
85.071
83.76
83.093
81.595
80.431
79.229
77.428
75.044
72.381
71.317
69.811
68.499
66.675
65.247
64.121
62.351
62.289
61.963
60.605
60.101
59.97
59.683
59.552
57.992
57.992
57.372
57.372
57.364
57.364
57.364
57.364
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.743
56.277
56.79
56.938
56.823
58.275
59.433
59.876
60.87
61.701
61.779
63.358
62.481
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.281
63.451
63.545
63.904
64.301
65.259
66.409
66.04
66.554
67.075
67.271
67.303
67.499
67.849
67.401
67.597
67.785
67.352
66.6
67.417
66.984
66.551
66.911
67.099
68.071
68.422
68.618
68.807
69.779
69.967
70.156
70.719
71.699
71.283
71.471
72.296
72.648
73.042
72.455
73.412
73.585
74.543
74.095
74.269
74.287
74.787
74.4
75.302
76.226
77.33
77.378
78.995
79.991
81.143
83.07
84.199
85.654
86.496
87.494
88.603
90.697
93.662
96.672
98.89
102.047
105.197
107.579
109.984
112.086
115.15
118.044
120.923
123.009
125.701
128.549
131.241
133.468
135.524
137.409
140.07
140.992
141.767
143.479
143.917
145.791
147.385
149.452
151.332
152.218
153.218
152.997
152.465
152.008
151.81
151.919
150.565
149.146
148.347
147.711
146.423
145.274
143.512
143.0
140.315
139.687
137.128
136.082
135.983
136.048
134.871
134.952
134.096
133.534
132.548
132.517
132.143
131.746
130.558
128.701
128.539
128.727
128.76
128.76
128.596
129.046
129.496
129.953
129.782
129.945
130.109
130.109
130.729
129.945
130.566
130.566
130.566
130.566
131.187
131.187
131.187
131.187
131.187
131.187
131.187
131.187
